destinasi;nama_hotel;jenis;alamat;kota;provinsi;latitude;longitude;harga;rating;jumlah_ulasan;jumlah_foto;kasta_bintang;foto_url;website;maps_url;google_maps_link;fasilitas_sarapan;jarak_ke_pusat_km;saingan_radius_1km;total_demand_area;is_nature_view;is_premium;log_ulasan;rating_norm;log_ulasan_x_rating;indeks_investasi;skor_popularitas;foto_per_ulasan;indeks_investasi_clipped;jarak_ke_atraksi_terdekat_km;nama_atraksi_terdekat;jumlah_atraksi_radius_5km;klaster_dbscan;status_ocean;koef_jarak_ke_pusat_km;koef_saingan_radius_1km;koef_foto_per_ulasan;koef_jarak_ke_atraksi_terdekat_km;koef_jumlah_atraksi_radius_5km;r2_lokal;model_dipakai;competition_score;accessibility_score;demand_score;quality_score;jarak_atraksi_score;kepadatan_atraksi_score;ecosystem_score;opportunity_score;rekomendasi_investasi;cluster_label;market_segment;Segmen;Tema_Nama
Bromo Tengger Semeru;OYO 1080 Sm Bromo Hotel;Hotel;Jl. Raya Bromo, Ponjol, Ngadas, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia;Kabupaten Probolinggo;Jawa Timur;-7.920118606;112.9980883;17;4.6;27;110;Hotel;https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUaQSkiN8yH6_34sOESLcODINLHPvDmkHH5IyH69VSCP9WGhD-huqoEEYcMm74WfmnTB-Tv26wssKkQJ_cge8Db-6ShatOS_QewZZhq27GvOZw-V70d2Cdt-wsAQemnB3L2B6xhw=w408-h272-k-no;https://www.oyorooms.com/61735/;https://www.google.com/maps/search/?api=1&query=OYO%201080%20Sm%20Bromo%20Hotel&query_place_id=ChIJMeHPBnQ31i0RnFWisNbD4Zk;https://www.google.com/maps/search/?api=1&query=OYO%201080%20Sm%20Bromo%20Hotel&query_place_id=ChIJMeHPBnQ31i0RnFWisNbD4Zk;0;5.553322784;21;9133;0;0;3.33220451;0.92;2.820377897;415.1363636;15.32814075;3.928571429;273.9333333;3.263219743;Mentigen Hill;5;1;Red Ocean (Padat/Jenuh);-0.202297673;0.113411885;-0.672037976;-0.315710336;-0.370920595;0.251230111;GWR (Lokal);40.38461538;84.1253994;33.66680902;46;79.81451145;31.24999998;55.53225572;42.91301866;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;OYO 1048 Rahayu Bromo Hotel;Hotel;Jl. Raya Bromo No.0, Ngadisari, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia;Kabupaten Probolinggo;Jawa Timur;-7.920580103;112.9657496;;4.3;30;79;Hotel;https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6DR1creFq0eagusDdk1bvlx0EuN52jHYN2OaNsGnkffILNXKCjwh9bzURnR8TnMkizHUule_r3KdJaDZvSz0rHc637LjpWrx1CQbgoHR5bsEJ_-qzEjifTVZpvD6A2mx1nbVe=w408-h271-k-no;https://www.oyorooms.com/h/60655?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_PLO003&latitude=-7.92059&longitude=112.9657&locale=id;https://www.google.com/maps/search/?api=1&query=OYO%201048%20Rahayu%20Bromo%20Hotel&query_place_id=ChIJizJ7cVc31i0RdNC06Wsp70A;https://www.google.com/maps/search/?api=1&query=OYO%201048%20Rahayu%20Bromo%20Hotel&query_place_id=ChIJizJ7cVc31i0RdNC06Wsp70A;0;2.811489564;44;10792;0;0;3.433987204;0.86;2.539776936;239.8222222;14.76614498;2.548387097;239.8222222;1.023550449;Mentigen Hill;16;1;Red Ocean (Padat/Jenuh);-0.217320489;0.10338469;-0.684274342;-0.268896653;-0.33616271;0.256768083;GWR (Lokal);84.6153846;91.96314069;30.31727952;43;93.66856433;99.99999994;96.83428214;51.10828613;Sangat Direkomendasikan;0;Strategic Hotspot (High Density);Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;OYO 1087 Homestay Potato House;Hotel;2 Jl. Raya Bromo, Krajan I, Ngadas, Sukapura, Probolinggo, Jawa Timur, Krajan I, Ngadas, Kec. Sukapura, Kabupaten Probolinggo, Sulawesi Tengah 67254, Indonesia;Kabupaten Probolinggo;Sulawesi Tengah;-7.92178288;112.9650212;;3.7;93;66;Hotel bintang 2;https://lh3.googleusercontent.com/gps-cs-s/APNQkAERF1ml7WDZ-cr3yhIDEnhj_pYT27lGbkeOiNv7EPs0IaDsDEOCn6ZgoCWqF1U_FHsmctgxVwFVR5JDkBCud90QfyUL9T-dELVzz612aCU350fSc2kUubwsKmq2Tj3UsJF1lJxS=w426-h240-k-no;https://www.oyorooms.com/h/62059?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_PLO005&latitude=-7.92&longitude=112.9957&locale=id;https://www.google.com/maps/search/?api=1&query=OYO%201087%20Homestay%20Potato%20House&query_place_id=ChIJsV2CkJGt1y0Re0XcjmxfKf4;https://www.google.com/maps/search/?api=1&query=OYO%201087%20Homestay%20Potato%20House&query_place_id=ChIJsV2CkJGt1y0Re0XcjmxfKf4;0;2.655597295;44;10729;0;0;4.543294782;0.74;2.487908223;238.4222222;16.81019069;0.70212766;238.4222222;0.947377742;Mentigen Hill;16;1;Red Ocean (Padat/Jenuh);-0.23010712;0.103559239;-0.684441875;-0.269118354;-0.338322727;0.256723287;GWR (Lokal);84.6153846;92.40877074;29.69812345;37;94.13975029;99.99999994;97.06987511;51.0204276;Sangat Direkomendasikan;0;Strategic Hotspot (High Density);Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Villa Lusy & Guest House Lusy, Bromo;Hotel;Dusun 1, Sapikerep, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia;Kabupaten Probolinggo;Jawa Timur;-7.90216594;113.0417971;;4.2;162;140;Hotel;https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/bc/ca/0f/lusy-guest-house.jpg?w=1300&h=900&s=1;;https://www.google.com/maps/search/?api=1&query=Villa%20Lusy%20%26%20Guest%20House%20Lusy%2C%20Bromo&query_place_id=ChIJ9RIrvYZJ1i0Rhcoj7pKd6xA;https://www.google.com/maps/search/?api=1&query=Villa%20Lusy%20%26%20Guest%20House%20Lusy%2C%20Bromo&query_place_id=ChIJ9RIrvYZJ1i0Rhcoj7pKd6xA;0;10.75766075;18;5231;0;0;5.093750201;0.84;3.594150142;275.3157895;21.39375084;0.858895706;273.9333333;2.082610655;Air Terjun Umbulan;2;1;Red Ocean (Padat/Jenuh);-0.60153527;0.09886527;-0.656465645;-0.332319304;-0.482262266;0.239432868;GWR (Lokal);34.61538461;69.24839876;42.90331679;42;87.11747389;12.49999999;49.80873694;42.49208909;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Homestay Lereng Bromo;Guest House/Homestay;Jl. Ringgit, Ponjol, Wonokerto, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia;Kabupaten Probolinggo;Jawa Timur;-7.922721873;112.9996521;20;4.6;217;354;Pondok;https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsRW4JB1j6emF-tNXw4ORU6jC3XrGR2Vj0zGQEIGklRMNP44UHwMTIyvmw5QI_sD3rO4tshZWrfeMx_pM27ybkYXZMgCpT4tdp5C20QDcFXreQyl52xzlhGBPH6-39mpk3EfPk=w408-h306-k-no;http://booking.com/;https://www.google.com/maps/search/?api=1&query=Homestay%20Lereng%20Bromo&query_place_id=ChIJ577Q9vk31i0RW371V5J8xFM;https://www.google.com/maps/search/?api=1&query=Homestay%20Lereng%20Bromo&query_place_id=ChIJ577Q9vk31i0RW371V5J8xFM;0;5.588614662;19;7380;0;0;5.384495063;0.92;4.557436621;369;24.76867729;1.623853211;273.9333333;3.358522499;Mentigen Hill;4;1;Red Ocean (Padat/Jenuh);-0.255654786;0.114327241;-0.670947384;-0.324245316;-0.384588373;0.25056074;GWR (Lokal);36.53846153;84.02451485;54.40205317;46;79.22499164;24.99999998;52.11249581;50.54562683;Sangat Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Homestay Mum Bromo;Villa/Vacation Rental;Tlogosari, Tosari, Kec. Tosari, Pasuruan, Jawa Timur, Indonesia;Pasuruan;Jawa Timur;-7.883335078;112.9015466;;0;0;13;Vila;https://dimg04.c-ctrip.com/images//0223s12000b8c42ee1911_Mtrip_D.jpg;https://www.trip.com/hotels/detail/?hotelid=12352759&Allianceid=1318093&sid=269617419&utm_medium=vr&utm_campaign=vrwebsite&utm_source=googlevr&trip_sub1=googlevrwebsite;https://www.google.com/maps/search/?api=1&query=Homestay%20Mum%20Bromo&query_place_id=ChIJ74FtE4sz1i0RbnaFRiNy8as;https://www.google.com/maps/search/?api=1&query=Homestay%20Mum%20Bromo&query_place_id=ChIJ74FtE4sz1i0RbnaFRiNy8as;0;8.682337641;31;2648;0;1;0;0;0;82.75;0;13;82.75;5.435498978;Bukit Cinta Taman Nasional Bromo Tengger Semeru;0;2;Red Ocean (Padat/Jenuh);0.112409105;0.095789672;-0.70712281;-0.135639276;-0.192380598;0.267824086;GWR (Lokal);59.6153846;75.1808696;0;30;66.37731719;0;33.18865859;19.03123304;Perlu Kajian;3;Basic Accommodation;Premium (Resort/Villa);Nama Standar
Bromo Tengger Semeru;Paket wisata bromo tenggerexplore;Villa/Vacation Rental;Wonokitri, Kec. Tosari, Pasuruan, Jawa Timur 67177, Indonesia;Pasuruan;Jawa Timur;-7.892629677;112.9111277;;5;2;37;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUNYNhil6z9j7U-vDwgrw1_oLSCimV8o0m7pJdW3iVCZci7hi3Gd8sDfBrI8IKYSGI8xqFvnc55Tp9T_cbTMk6T_R0Ubfm-sOjb1PJOAVBE-Xjo7911VWo_cHhO_2D7l8IW6uYnw=w409-h240-k-no;;https://www.google.com/maps/search/?api=1&query=Paket%20wisata%20bromo%20tenggerexplore&query_place_id=ChIJEytHgWU11i0Rqz9YAhCZQGk;https://www.google.com/maps/search/?api=1&query=Paket%20wisata%20bromo%20tenggerexplore&query_place_id=ChIJEytHgWU11i0Rqz9YAhCZQGk;0;7.212200637;22;2773;0;0;1.098612289;1;1.098612289;120.5652174;5.493061443;12.33333333;120.5652174;3.96570709;Bukit Cinta Taman Nasional Bromo Tengger Semeru;6;2;Red Ocean (Padat/Jenuh);0.059999797;0.096071959;-0.70476798;-0.153340869;-0.214749855;0.265983196;GWR (Lokal);42.3076923;79.38336937;13.11411855;50;75.46909453;37.49999998;56.48454725;33.83691624;Perlu Kajian;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Panglipuran Homestay;Villa/Vacation Rental;Jl. Raya Gubugklakah No.336-334, Gubukklakah, Gubugklakah, Kec. Poncokusumo, Kabupaten Malang, Jawa Timur 65157, Indonesia;Kabupaten Malang;Jawa Timur;-8.018400408;112.8411842;;4.6;50;65;Rumah wisata;https://lh3.googleusercontent.com/gps-cs-s/APNQkAH5s0gLmBiqihBRh2bqFuBKAipIcnb8pO8iy0ea7e3Fe1qSihNr7Fr_UO8FmutUgE8m82O0yHcI0F4jQzPfSPnVOq_z7tRuB2FxXL3ZuCYYNRJ_g4EOzeI66T6MYYJXrqMP0x8d=w408-h722-k-no;;https://www.google.com/maps/search/?api=1&query=Panglipuran%20Homestay&query_place_id=ChIJQ87HStU71i0RzejbipZyCXE;https://www.google.com/maps/search/?api=1&query=Panglipuran%20Homestay&query_place_id=ChIJQ87HStU71i0RzejbipZyCXE;0;14.9301471;12;422;0;0;3.931825633;0.92;3.327897216;32.46153846;18.08639791;1.274509804;32.46153846;3.680223554;Coban Trisula Waterfall;1;4;Red Ocean (Padat/Jenuh);-0.140648478;0.175642495;-0.768727432;-0.15990403;-0.270658925;0.261736149;GWR (Lokal);23.07692307;57.32102538;39.72505957;46;77.23502668;6.249999996;41.74251334;37.5692906;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Opsi Homestay Bromo - Double Room;Hostel & Other;Ledok Sari, Tosari, Kec. Tosari, Pasuruan, Jawa Timur, Indonesia;Pasuruan;Jawa Timur;-7.892951227;112.9023179;;0;0;6;Rumah;https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/419841910.jpg?k=d8ae212e481eaf6072c80b43e4ebb9da92319fb2d9451129dffe18711ce226d2&o=;https://br.bluepillow.com/search/64861cc67f7e24c1922f6d96?dest=bkng&cat=House&lat=-7.89296&lng=112.90231&language=pt;https://www.google.com/maps/search/?api=1&query=Opsi%20Homestay%20Bromo%20-%20Double%20Room&query_place_id=ChIJO8eMBPcz1i0RApsnCtW00B0;https://www.google.com/maps/search/?api=1&query=Opsi%20Homestay%20Bromo%20-%20Double%20Room&query_place_id=ChIJO8eMBPcz1i0RApsnCtW00B0;0;7.842674156;24;2570;0;0;0;0;0;102.8;0;6;102.8;4.730820974;Bukit Cinta View Point;2;2;Red Ocean (Padat/Jenuh);0.057287213;0.097389834;-0.707216094;-0.138129071;-0.204208446;0.266665573;GWR (Lokal);46.15384614;77.58111229;0;0;70.73628498;12.49999999;41.61814249;23.38628059;Perlu Kajian;3;Basic Accommodation;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Didik Jeep Bromo;Villa/Vacation Rental;3WX4+JWR, Wonomerto, Tosari, Kec. Tosari, Pasuruan, Jawa Timur 67177, Indonesia;Pasuruan;Jawa Timur;-7.900892133;112.9072678;;5;3;4;Tidak Ada Data;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yDYG3vdDmHs1_yrz58xkMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=298.71237&pitch=0&thumbfov=100;;https://www.google.com/maps/search/?api=1&query=Didik%20Jeep%20Bromo&query_place_id=ChIJYeoHawA11i0RUCY_wG2n8n8;https://www.google.com/maps/search/?api=1&query=Didik%20Jeep%20Bromo&query_place_id=ChIJYeoHawA11i0RUCY_wG2n8n8;0;6.839273582;7;338;0;0;1.386294361;1;1.386294361;42.25;6.931471806;1;42.25;3.819319119;Bukit Cinta View Point;6;2;Red Ocean (Padat/Jenuh);0.012801759;0.098198376;-0.706008506;-0.149480663;-0.220292582;0.265419945;GWR (Lokal);13.46153846;80.44941006;16.54817517;50;76.37461513;37.49999998;56.93730755;38.4441905;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Homestay Bromo semeru;Guest House/Homestay;Ruko POLE, Jl. Raya Tulus Ayu, Krajan, Tulusbesar, Kec. Tumpang, Kabupaten Malang, Jawa Timur 65156, Indonesia;Kabupaten Malang;Jawa Timur;-8.018039121;112.7624579;;1;1;21;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAFbKlJSXS0MjH0qb4a_m1VKK5B1Yh6z6xB5pbSgACKFcHnqGsrO6cJcPD_VsqqFCmaO28f5Cp0YUuoWmyUi221kKx4nAuCUGRu7ujCcTb190oN-rA6A5rxv7gRlPGCHTbIRth69DA=w426-h240-k-no;;https://www.google.com/maps/search/?api=1&query=Homestay%20Bromo%20semeru&query_place_id=ChIJEzswnlQl1i0RPDy7_ScI58E;https://www.google.com/maps/search/?api=1&query=Homestay%20Bromo%20semeru&query_place_id=ChIJEzswnlQl1i0RPDy7_ScI58E;0;22.60231915;5;385;0;0;0.693147181;0.2;0.027725887;64.16666667;0.693147181;10.5;64.16666667;0.508423167;HAIBROMO BASECAMP JEEP;3;10;Red Ocean (Padat/Jenuh);-0.004347023;0.058298972;-0.875495267;0.02085428;-0.119101545;0.344420326;GWR (Lokal);9.615384614;35.38953107;0.330963503;10;96.85501718;18.74999999;57.80250859;23.58950573;Perlu Kajian;1;Luxury / Premium Segment;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Pojok Homestay;Villa/Vacation Rental;Jl. Sekar Sari, RT.005/RW.003, Wonokitri, Kec. Tosari, Pasuruan, Jawa Timur 67177, Indonesia;Pasuruan;Jawa Timur;-7.889260867;112.911076;;4.5;11;16;Rumah wisata;https://lh3.googleusercontent.com/gps-cs-s/APNQkAGv05MMzgpteZHDpyHa-StH8dlQ1_4bSoQRTDTzq-tU14SeIF5ENFaqKBdqQgFJ-zw2PZIAT7KZxQR2CCqTYv4DSraSZ7lO-e3_xSwP06bN1u1zo-1-9Og5vehpzOFNspSC2K4h=w408-h260-k-no;;https://www.google.com/maps/search/?api=1&query=Pojok%20Homestay&query_place_id=ChIJcdCzT7s11i0R92jFtgeQwZY;https://www.google.com/maps/search/?api=1&query=Pojok%20Homestay&query_place_id=ChIJcdCzT7s11i0R92jFtgeQwZY;0;7.506411626;22;2994;0;0;2.48490665;0.9;2.012774386;130.173913;11.18207992;1.333333333;130.173913;4.209038767;Bukit Cinta Taman Nasional Bromo Tengger Semeru;5;2;Red Ocean (Padat/Jenuh);0.080507223;0.095510201;-0.704707638;-0.15258291;-0.210528587;0.266376314;GWR (Lokal);42.3076923;78.54234461;24.02645791;45;73.96390359;31.24999998;52.60695179;36.87036839;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Kedai Bambu;Villa/Vacation Rental;XRPX+262, Jl. Raya Tumpang, Gubukklakah, Gubugklakah, Kec. Poncokusumo, Kabupaten Malang, Jawa Timur 65157, Indonesia;Kabupaten Malang;Jawa Timur;-8.014990893;112.8480341;;4.4;86;226;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmDLSLPqvbN6Q9QDvozUGS3ELrOqi3PLKHw2nXbm6G7SIKRHP3TpTrVXOUxkd3l-C0U4YhwrGcUlaLj1G2wHFuQxVn9TH1VbnU-y1uXISwOQK7K7o6b8sHh34dPgWYvRLtTK0trkaihCzW=w532-h240-k-no;;https://www.google.com/maps/search/?api=1&query=Kedai%20Bambu&query_place_id=ChIJZ_xT_wE71i0R9JlzyOL9ROQ;https://www.google.com/maps/search/?api=1&query=Kedai%20Bambu&query_place_id=ChIJZ_xT_wE71i0R9JlzyOL9ROQ;0;14.09196772;11;723;0;0;4.465908119;0.88;3.458399247;60.25;19.64999572;2.597701149;60.25;2.845447205;Coban Trisula Waterfall;1;4;Red Ocean (Padat/Jenuh);-0.162583156;0.17016401;-0.755731236;-0.158958136;-0.26601509;0.256946887;GWR (Lokal);21.15384615;59.71702563;41.28286038;44;82.39875139;6.249999996;44.32437569;39.63847737;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Via Ananta Homestay;Villa/Vacation Rental;4W55+QR4, Jl. Bromo, Ledok Sari, Wonokitri, Kec. Tosari, Pasuruan, Jawa Timur 67177, Indonesia;Pasuruan;Jawa Timur;-7.89061047;112.9095738;;5;1;3;Tidak Ada Data;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WXYZpT1mgMhoUrJwVGg0ZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=49.12283&pitch=0&thumbfov=100;;https://www.google.com/maps/search/?api=1&query=Via%20Ananta%20Homestay&query_place_id=ChIJ-ZsACsc11i0RJBgJGoevkLw;https://www.google.com/maps/search/?api=1&query=Via%20Ananta%20Homestay&query_place_id=ChIJ-ZsACsc11i0RJBgJGoevkLw;0;7.493354972;26;3005;0;0;0.693147181;1;0.693147181;111.2962963;3.465735903;1.5;111.2962963;4.238834872;Bukit Cinta Taman Nasional Bromo Tengger Semeru;5;2;Red Ocean (Padat/Jenuh);0.072228812;0.095884678;-0.705127709;-0.150565679;-0.21049215;0.266352551;GWR (Lokal);49.99999999;78.57966807;8.274087586;50;73.77959209;31.24999998;52.51479603;29.78000746;Perlu Kajian;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;CASA BROMO HOMESTAY2;Villa/Vacation Rental;Tlogosari, Tosari, Kec. Tosari, Pasuruan, Jawa Timur, Indonesia;Pasuruan;Jawa Timur;-7.884480161;112.9001682;9;0;0;17;Vila;https://pix8.agoda.net/hotelImages/5678636/0/7bf5e445bc9e6831e8e120f39262e4ed.jpg?ca=20&ce=0;https://www.agoda.com/casa-bromo-homestay2/hotel/bromo-id.html;https://www.google.com/maps/search/?api=1&query=CASA%20BROMO%20HOMESTAY2&query_place_id=ChIJ1cNtV4sz1i0RbY-TEI6U3sA;https://www.google.com/maps/search/?api=1&query=CASA%20BROMO%20HOMESTAY2&query_place_id=ChIJ1cNtV4sz1i0RbY-TEI6U3sA;0;8.686390619;32;2648;0;1;0;0;0;80.24242424;0;17;80.24242424;5.474553441;Bukit Cinta Taman Nasional Bromo Tengger Semeru;0;2;Red Ocean (Padat/Jenuh);0.105129592;0.096253776;-0.707527195;-0.132954558;-0.191760549;0.267793948;GWR (Lokal);61.53846153;75.16928385;0;30;66.13573571;0;33.06786786;18.80037097;Perlu Kajian;3;Basic Accommodation;Premium (Resort/Villa);Nama Standar
Bromo Tengger Semeru;Wisma Tunggul Ametung;Villa/Vacation Rental;XRPX+2CH, Jalan Raya, Gubukklakah, Gubugklakah, Poncokusumo, Malang Regency, East Java 65157, Indonesia;Kabupaten Malang;Jawa Timur;-8.01493956;112.8486177;;4.4;39;125;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAE2gu1l20ppcfV9tSqo8W1FWjdzwKaxhXISDtGu-SuL6l5Yr1axg-PUf7ucdTdRnC6NLwXuFSgDY4T0cVjxmcJyl8lefjdll0OFmLsw531Lvz4SN-zMLogFt5Sc43DgxlVjazdV=w408-h306-k-no;;https://www.google.com/maps/search/?api=1&query=Wisma%20Tunggul%20Ametung&query_place_id=ChIJcwNJ1fM61i0RnMoym2jBBeY;https://www.google.com/maps/search/?api=1&query=Wisma%20Tunggul%20Ametung&query_place_id=ChIJcwNJ1fM61i0RnMoym2jBBeY;0;14.03523389;11;770;0;0;3.688879454;0.88;2.856668249;64.16666667;16.2310696;3.125;64.16666667;2.790391399;Coban Trisula Waterfall;1;4;Red Ocean (Padat/Jenuh);-0.163625181;0.169546557;-0.754676328;-0.158382563;-0.265057621;0.256817511;GWR (Lokal);21.15384615;59.87920366;34.10000641;44;82.73931329;6.249999996;44.49465665;36.84885567;Direkomendasikan;2;Tourism Hub / Market Leader;Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Abu Homestay;Villa/Vacation Rental;XQG8+RQ4, Tulus Ayu, Tulusbesar, Kec. Tumpang, Kabupaten Malang, Jawa Timur 65156, Indonesia;Kabupaten Malang;Jawa Timur;-8.02301991;112.7671061;;4.5;64;97;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhaLwqakD4Zgq0MxHnST8P-LCld9dSTiI1kZGIYRZQWKxfA8Z5JmMrNTEtSixu_4i3DWAkHlDbepOrxOAemmuEpbNYjmA_Woyfk98EdKuBgteUcSQzqBEIfRqMOhEYQcV4U1b9=w408-h906-k-no;https://abueksplorebromo.com/;https://www.google.com/maps/search/?api=1&query=Abu%20Homestay&query_place_id=ChIJp80QJ2El1i0RNd7A4Xrm7dY;https://www.google.com/maps/search/?api=1&query=Abu%20Homestay&query_place_id=ChIJp80QJ2El1i0RNd7A4Xrm7dY;0;22.34050095;3;295;0;1;4.17438727;0.9;3.381253689;73.75;18.78474271;1.492307692;73.75;0.44648923;Wisata Bromo Tengger Semeru;3;10;Red Ocean (Padat/Jenuh);-0.003869424;0.060141942;-0.876497288;0.012730015;-0.136058446;0.345702799;GWR (Lokal);5.769230768;36.13795854;40.36197499;75;97.23812555;18.74999999;57.99406277;40.19367746;Direkomendasikan;2;Tourism Hub / Market Leader;Premium (Resort/Villa);Nama Standar
Bromo Tengger Semeru;Guesthouse Purnama, Bromo Travelista;Guest House/Homestay;Wanasari, Ngadisari, Kec. Sukapura, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia;Kabupaten Probolinggo;Jawa Timur;-7.919045562;112.9801548;;4.5;49;164;Tidak Ada Data;https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_wiLn7tDzB9k31WADw2uzJ8ZLfQ3XMnIiALGRznUuEpq7blVvQgUPxQo0Err7wg-GY051YupYdqNBjkSgz0NPFL8wy1UgDxddAHGjrerL8awpwOToQW3__O1oBIYpEwnCAvPE=w408-h306-k-no;http://www.bromotravelista.com/;https://www.google.com/maps/search/?api=1&query=Guesthouse%20Purnama%2C%20Bromo%20Travelista&query_place_id=ChIJHaQi9P831i0RiAbfuFY0yh4;https://www.google.com/maps/search/?api=1&query=Guesthouse%20Purnama%2C%20Bromo%20Travelista&query_place_id=ChIJHaQi9P831i0RiAbfuFY0yh4;0;3.967759615;19;3476;0;0;3.912023005;0.9;3.168738634;173.8;17.60410352;3.28;173.8;1.578919146;Mentigen Hill;16;1;Red Ocean (Padat/Jenuh);-0.150071961;0.108538103;-0.678641357;-0.288250859;-0.339968456;0.254609778;GWR (Lokal);36.53846153;88.65785375;37.82518595;45;90.23318782;99.99999994;95.11659388;57.74277714;Sangat Direkomendasikan;0;Strategic Hotspot (High Density);Budget (Homestay/Hotel Standar);Nama Standar
Bromo Tengger Semeru;Saygon Hotel;Hotel;Karanggondang, Pucangsari, Kec. Purwosari, Pasuruan, Jawa Timur 67162, Indonesia;Pasuruan;Jawa Timur;-7.747390884;112.7389086;;4.4;440;1430;Hotel;https://lh3.googleusercontent.com/gps-cs-s/APNQkAEo8ztpPVH6cBKY9dVmq8-pE_q3crsY5NKg8Fmwsx2cIjDrvhydl-e4ydgLZRZqtr4PiPF9f93s2eiLnkMriE0-KzhZkYajrWuywYul81dE6zUDs95LHK2KuHlL25En6fFos9nF=w408-h544-k-no;https://www.saygon-park.com/saygon-hotel;https://www.google.com/maps/search/?api=1&query=Saygon%20Hotel&query_place_id=ChIJ4XxdAl7R1y0RZI1T-uxSnoE;https://www.google.com/maps/search/?api=1&query=Saygon%20Hotel&query_place_id=ChIJ4XxdAl7R1y0RZI1T-uxSnoE;0;32.04465762;0;0;0;0;6.089044875;0.88;4.715356352;0;26.79179745;3.242630385;0;13.7112617;Air Terjun Kakek Bodo;0;-1;Blue Ocean (Potensial/Sepi);0.073063723;0.020618442;-0.840843546;0.055493232;-0.059902044;0.314727536;GWR (Lokal);0;8.397879789;56.28713864;44;15.18544936;0;7.592724682;26.47224882;Perlu Kajian;1;Luxury / Premium Segment;Budget (Homestay/Hotel Standar);Nama Standar
